Resident Town ID ,District ID,Resident Town ,Sent to District ,School Year,School Type ,PK,K,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,Total
23,900,Canton,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,1,1,1,4,7
23,272,Canton,Explorations District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,2,3,2,7
23,064,Canton,Hartford School District,2010-11, Magnet School,0,1,0,1,0,0,0,0,0,0,1,0,1,1,5
23,207,Canton,Regional School District 07,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,1,0,2,1,4
24,024,Chaplin,Chaplin School District,2010-11,,32,20,19,20,21,19,24,31,0,0,0,0,0,0,186
24,900,Chaplin,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,9,7,8,8,32
24,253,Chaplin,Eastern Connecticut Regional Educational Service Center,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,253,Chaplin,Eastern Connecticut Regional Educational Service Center,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,1,1,2,4
24,071,Chaplin,Lebanon School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2
24,078,Chaplin,Mansfield School District,2010-11,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
24,211,Chaplin,Regional School District 11,2010-11,,0,0,0,0,0,0,0,0,15,24,21,17,22,11,110
24,211,Chaplin,Regional School District 11,2010-11, Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
24,163,Chaplin,Windham School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,244,Cheshire,Area Cooperative Educational Services,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,244,Cheshire,Area Cooperative Educational Services,2010-11, Magnet School,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
25,241,Cheshire,Capitol Region Education Council,2010-11, Magnet School,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
25,025,Cheshire,Cheshire School District,2010-11,,85,258,346,343,350,351,339,388,380,405,378,374,411,375,4783
25,900,Cheshire,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,12,1,5,1,19
25,243,Cheshire,Cooperative Educational Services,2010-11,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,083,Cheshire,Middletown School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,093,Cheshire,New Haven School District,2010-11, Magnet School,4,4,0,0,0,0,0,0,1,0,2,2,0,0,13
25,093,Cheshire,New Haven School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,2,2,2,1,7
25,101,Cheshire,North Haven School District,2010-11, Other,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,214,Cheshire,Regional School District 14,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
25,148,Cheshire,Wallingford School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,151,Cheshire,Waterbury School District,2010-11, Magnet School,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
25,166,Cheshire,Wolcott School District,2010-11,,0,2,0,0,1,0,0,0,0,0,0,0,0,0,3
26,241,Chester,Capitol Region Education Council,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
26,026,Chester,Chester School District,2010-11,,0,33,36,39,42,43,39,43,0,0,0,0,0,0,275
26,027,Chester,Clinton School District,2010-11,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,900,Chester,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,3,1,1,0,5
26,050,Chester,Essex School District,2010-11,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11
26,204,Chester,Regional School District 04,2010-11,,0,0,0,0,0,0,0,0,53,52,43,37,43,40,268
27,244,Clinton,Area Cooperative Educational Services,2010-11,,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
27,027,Clinton,Clinton School District,2010-11,,41,185,142,149,165,152,152,148,165,178,148,138,127,143,2033
27,027,Clinton,Clinton School District,2010-11, Homebound,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,900,Clinton,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,4,7,4,3,18
27,045,Clinton,East Lyme School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
27,083,Clinton,Middletown School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3
27,093,Clinton,New Haven School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,1,1,3,1,6
27,101,Clinton,North Haven School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
27,106,Clinton,Old Saybrook School District,2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
28,241,Colchester,Capitol Region Education Council,2010-11,,0,0,0,0,1,0,1,0,1,0,0,0,1,0,4
28,241,Colchester,Capitol Region Education Council,2010-11, Magnet School,7,1,2,0,0,0,0,0,0,0,1,1,2,2,16
28,028,Colchester,Colchester School District,2010-11,,61,202,228,207,214,233,241,220,241,244,245,250,239,253,3078
28,900,Colchester,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,11,12,16,10,49
28,253,Colchester,Eastern Connecticut Regional Educational Service Center,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,253,Colchester,Eastern Connecticut Regional Educational Service Center,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,4,4,0,8
28,059,Colchester,Groton School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5
28,064,Colchester,Hartford School District,2010-11, Magnet School,0,1,0,1,0,0,0,1,0,0,0,1,0,1,5
28,245,Colchester,Learn,2010-11,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
28,071,Colchester,Lebanon School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,3,4,0,3,10
28,095,Colchester,New London School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
28,163,Colchester,Windham School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
29,005,Colebrook,Barkhamsted School District,2010-11,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,029,Colebrook,Colebrook School District,2010-11,,0,14,14,17,11,20,17,19,0,0,0,0,0,0,112
29,900,Colebrook,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,0,2,2,1,5
29,098,Colebrook,Norfolk School District,2010-11,,0,1,0,0,0,1,1,0,0,0,0,0,0,0,3
29,207,Colebrook,Regional School District 07,2010-11,,0,0,0,0,0,0,0,0,21,18,18,21,18,21,117
29,207,Colebrook,Regional School District 07,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,5,4,6,1,16
30,012,Columbia,Bolton School District,2010-11, Designated High School,0,0,0,0,0,0,0,0,0,0,19,19,18,13,69
30,241,Columbia,Capitol Region Education Council,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,241,Columbia,Capitol Region Education Council,2010-11, Magnet School,0,0,0,0,0,1,0,0,0,0,0,1,0,1,3
30,030,Columbia,Columbia School District,2010-11,,28,61,42,54,60,58,67,63,57,49,0,0,0,0,539
30,900,Columbia,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,11,10,11,8,40
30,253,Columbia,Eastern Connecticut Regional Educational Service Center,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
30,064,Columbia,Hartford School District,2010-11, Magnet School,0,0,0,0,0,1,0,1,2,0,1,0,0,0,5
30,071,Columbia,Lebanon School District,2010-11, Designated High School,0,0,0,0,0,0,0,0,0,0,14,6,18,23,61
30,163,Columbia,Windham School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
30,163,Columbia,Windham School District,2010-11, Designated High School,0,0,0,0,0,0,0,0,0,0,23,26,19,32,100
31,900,Cornwall,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3
31,031,Cornwall,Cornwall School District,2010-11,,0,10,7,13,15,15,14,13,12,14,0,0,0,0,113
31,272,Cornwall,Explorations District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
31,068,Cornwall,Kent School District,2010-11,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
31,201,Cornwall,Regional School District 01,2010-11,,0,0,0,0,0,0,0,0,0,0,6,10,13,8,37
31,201,Cornwall,Regional School District 01,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,2,5,1,3,11
31,122,Cornwall,Salisbury School District,2010-11,,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
31,125,Cornwall,Sharon School District,2010-11,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,4
32,241,Coventry,Capitol Region Education Council,2010-11,,0,2,0,1,1,0,0,0,0,0,0,0,1,0,5
32,241,Coventry,Capitol Region Education Council,2010-11, Magnet School,2,0,0,0,0,0,0,0,1,1,1,4,4,5,18
32,900,Coventry,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,32,26,25,20,103
32,032,Coventry,Coventry School District,2010-11,,13,125,130,136,147,118,146,161,147,153,123,136,137,161,1833
32,032,Coventry,Coventry School District,2010-11, Homebound,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
32,043,Coventry,East Hartford School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2
32,253,Coventry,Eastern Connecticut Regional Educational Service Center,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
32,253,Coventry,Eastern Connecticut Regional Educational Service Center,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,4,2,2,2,10
32,064,Coventry,Hartford School District,2010-11, Magnet School,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3
32,245,Coventry,Learn,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
32,263,Coventry,Odyssey Community School District,2010-11,,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4
32,219,Coventry,Regional School District 19,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,8,7,4,3,22
33,244,Cromwell,Area Cooperative Educational Services,2010-11,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
33,244,Cromwell,Area Cooperative Educational Services,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
33,241,Cromwell,Capitol Region Education Council,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,241,Cromwell,Capitol Region Education Council,2010-11, Magnet School,1,1,1,0,0,2,0,0,0,1,0,1,1,0,8
33,900,Cromwell,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,8,6,4,7,25
33,033,Cromwell,Cromwell School District,2010-11,,32,153,143,145,133,154,153,162,166,139,128,139,141,162,1950
33,064,Cromwell,Hartford School District,2010-11, Magnet School,2,0,1,0,1,0,1,3,1,2,1,1,1,0,14
33,083,Cromwell,Middletown School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
33,083,Cromwell,Middletown School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3
33,093,Cromwell,New Haven School District,2010-11, Magnet School,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
34,244,Danbury,Area Cooperative Educational Services,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
34,009,Danbury,Bethel School District,2010-11,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2
34,900,Danbury,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,83,78,88,65,314
34,243,Danbury,Cooperative Educational Services,2010-11,,0,0,0,0,0,0,0,0,2,0,1,1,0,2,6
34,034,Danbury,Danbury School District,2010-11,,138,776,771,852,776,738,719,758,710,741,719,835,699,724,9956
34,034,Danbury,Danbury School District,2010-11, Magnet School,0,38,35,25,28,47,45,0,0,0,0,0,0,0,218
34,043,Danbury,East Hartford School District,2010-11,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
34,242,Danbury,Education Connection,2010-11,,0,0,0,0,0,1,1,0,0,1,1,1,1,1,7
34,057,Danbury,Greenwich School District,2010-11,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
34,214,Danbury,Regional School District 14,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3
35,243,Darien,Cooperative Educational Services,2010-11,,0,0,0,0,0,1,0,0,0,0,1,1,1,0,4
35,035,Darien,Darien School District,2010-11,,86,379,421,355,369,374,384,377,398,383,356,331,310,319,4842
35,057,Darien,Greenwich School District,2010-11,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
35,103,Darien,Norwalk School District,2010-11,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
35,103,Darien,Norwalk School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
35,270,Darien,Side By Side Community School District,2010-11,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,135,Darien,Stamford School District,2010-11, Magnet School,0,5,7,7,5,4,8,1,3,0,3,1,2,1,47
36,900,Deep River,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,5,2,3,2,12
36,036,Deep River,Deep River School District,2010-11,,0,48,59,40,51,55,55,43,0,0,0,0,0,0,351
36,050,Deep River,Essex School District,2010-11,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,13
36,060,Deep River,Guilford School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,245,Deep River,Learn,2010-11,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
36,106,Deep River,Old Saybrook School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
36,204,Deep River,Regional School District 04,2010-11,,0,0,0,0,0,0,0,0,49,50,32,50,47,54,282
37,002,Derby,Ansonia School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3
37,244,Derby,Area Cooperative Educational Services,2010-11,,0,0,0,1,1,0,1,3,0,1,0,2,1,3,13
37,900,Derby,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,19,22,20,14,75
37,243,Derby,Cooperative Educational Services,2010-11,,0,0,0,0,0,0,0,0,0,2,0,2,0,0,4
37,243,Derby,Cooperative Educational Services,2010-11, Magnet School,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2
37,037,Derby,Derby School District,2010-11,,33,131,135,128,98,108,130,102,101,116,111,82,89,98,1462
37,037,Derby,Derby School District,2010-11, Homebound,0,0,0,0,0,0,0,0,0,0,1,1,3,0,5
37,280,Derby,"New Beginnings Inc., Family Academy District",2010-11,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
37,093,Derby,New Haven School District,2010-11, Magnet School,3,2,4,6,8,2,9,5,6,7,9,11,7,9,88
37,093,Derby,New Haven School District,2010-11, Open Choice ,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
37,093,Derby,New Haven School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,1,0,3,0,4
37,205,Derby,Regional School District 05,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
37,214,Derby,Regional School District 14,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,244,Durham,Area Cooperative Educational Services,2010-11, Magnet School,0,0,0,0,0,0,0,5,0,1,0,0,0,0,6
38,900,Durham,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,4,10,4,4,22
38,083,Durham,Middletown School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
38,083,Durham,Middletown School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
38,093,Durham,New Haven School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38,213,Durham,Regional School District 13,2010-11,,18,79,75,114,105,123,106,114,118,114,89,107,98,81,1341
40,011,East Granby,Bloomfield School District,2010-11, Magnet School,18,9,0,0,0,0,0,0,0,0,0,0,0,0,27
40,241,East Granby,Capitol Region Education Council,2010-11,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2
40,241,East Granby,Capitol Region Education Council,2010-11, Magnet School,0,0,0,0,0,0,0,3,0,0,1,1,0,1,6
40,040,East Granby,East Granby School District,2010-11,,11,50,53,65,56,78,69,61,79,65,63,66,63,78,857
40,064,East Granby,Hartford School District,2010-11, Magnet School,0,1,0,0,1,0,2,0,0,0,1,1,0,1,7
40,077,East Granby,Manchester School District,2010-11,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
40,139,East Granby,Suffield School District,2010-11, Voag,0,0,0,0,0,0,0,0,0,0,3,1,1,1,6
40,155,East Granby,West Hartford School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,241,East Haddam,Capitol Region Education Council,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
41,287,East Haddam,Charter School for Young Children on Asylum Hill,2010-11,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,900,East Haddam,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,7,4,5,6,22
41,041,East Haddam,East Haddam School District,2010-11,,24,81,95,109,103,95,104,105,102,134,96,101,102,88,1339
41,253,East Haddam,Eastern Connecticut Regional Educational Service Center,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,059,East Haddam,Groton School District,2010-11,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
41,245,East Haddam,Learn,2010-11,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
41,245,East Haddam,Learn,2010-11, Magnet School,0,1,3,1,3,2,1,0,0,0,0,0,0,0,11
41,901,East Haddam,Norwich Free Academy,2010-11,,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3
42,241,East Hampton,Capitol Region Education Council,2010-11,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
42,241,East Hampton,Capitol Region Education Council,2010-11, Magnet School,2,0,0,0,1,0,0,0,1,3,1,1,3,0,12
42,287,East Hampton,Charter School for Young Children on Asylum Hill,2010-11,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
42,900,East Hampton,Connecticut Technical High School System,2010-11,,0,0,0,0,0,0,0,0,0,0,18,14,13,23,68
42,042,East Hampton,East Hampton School District,2010-11,,36,136,151,140,152,155,133,165,182,161,121,146,156,135,1969
42,043,East Hampton,East Hartford School District,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42,253,East Hampton,Eastern Connecticut Regional Educational Service Center,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
42,064,East Hampton,Hartford School District,2010-11, Magnet School,0,1,0,2,1,0,0,1,1,1,3,0,0,0,10
42,245,East Hampton,Learn,2010-11, Magnet School,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
