,,,,,,,,,,,,,,,,,,,,,,
resident.town.id,resident.town,,private.school.location,year,,private.school.total,PK,K,G1,G2,G3,,G4,G5,G6,G7,G8,G9,G10,G11,G12,
134,Stafford,,Manchester,2010-11,,16,0,0,0,0,1,,0,0,0,0,1,5,0,4,5,
134,Stafford,,Mansfield,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
134,Stafford,,Newington,2010-11,,2,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,
134,Stafford,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
134,Stafford,,Rockville,2010-11,,3,1,2,0,0,0,,0,0,0,0,0,0,0,0,0,
134,Stafford,,Stafford Springs,2010-11,,72,15,0,6,2,8,,7,10,6,7,11,0,0,0,0,
134,Stafford,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
134,Stafford,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
135,Stamford,,Avon,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
135,Stamford,,Bethlehem,2010-11,,1,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,
135,Stamford,,Bridgeport,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,1,0,1,0,
135,Stamford,,Brooklyn,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,2,0,
135,Stamford,,Cheshire,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,1,1,1,
135,Stamford,,Deep River,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
135,Stamford,,Easton,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
135,Stamford,,Fairfield,2010-11,,56,0,0,0,0,0,,0,0,0,1,1,16,17,13,8,
135,Stamford,,Greens Farms,2010-11,,13,0,1,1,0,0,,0,0,1,0,0,3,4,1,2,
135,Stamford,,Greenwich,2010-11,,693,72,45,65,60,55,,49,70,68,55,49,37,27,18,23,
135,Stamford,,Hamden,2010-11,,7,0,0,0,0,0,,0,0,0,0,0,6,0,1,0,
135,Stamford,,Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
135,Stamford,,Kent,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,2,1,0,1,
135,Stamford,,Lakeville,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,
135,Stamford,,Litchfield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
135,Stamford,,Madison,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
135,Stamford,,Middlebury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
135,Stamford,,Milford,2010-11,,20,0,0,0,0,1,,0,0,0,1,0,3,5,4,6,
135,Stamford,,Monroe,2010-11,,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,
135,Stamford,,New Britain,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
135,Stamford,,New Canaan,2010-11,,178,10,10,11,12,10,,11,20,21,18,20,13,5,6,11,
135,Stamford,,New Haven,2010-11,,6,0,0,0,0,0,,0,0,0,1,0,1,1,0,3,
135,Stamford,,New Milford,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,0,0,3,
135,Stamford,,Norwalk,2010-11,,17,0,0,0,0,4,,1,1,1,2,1,1,3,0,3,
135,Stamford,,Oakdale,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
135,Stamford,,Old Greenwich,2010-11,,8,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,
135,Stamford,,Orange,2010-11,,6,0,0,0,1,0,,1,3,1,0,0,0,0,0,0,
135,Stamford,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
135,Stamford,,Quaker Hill,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
135,Stamford,,Ridgefield,2010-11,,3,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,
135,Stamford,,Salisbury,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,2,0,1,
135,Stamford,,Simsbury,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,2,1,0,
135,Stamford,,Somersville,2010-11,,5,0,1,1,1,1,,0,1,0,0,0,0,0,0,0,
135,Stamford,,Southport,2010-11,,2,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,
135,Stamford,,Stamford,2010-11,,3476,"1,975",212,133,136,127,,115,99,109,91,114,74,106,101,84,
135,Stamford,,Suffield,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
135,Stamford,,Trumbull,2010-11,,8,0,0,0,2,0,,1,3,0,0,0,1,0,0,1,
135,Stamford,,Wallingford,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,0,1,2,
135,Stamford,,Washington,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,1,1,2,0,
135,Stamford,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
135,Stamford,,West Hartford,2010-11,,6,0,0,0,0,0,,0,1,1,0,0,1,2,0,1,
135,Stamford,,West Haven,2010-11,,3,1,0,0,0,0,,2,0,0,0,0,0,0,0,0,
135,Stamford,,Westport       ,2010-11,,7,1,1,0,0,0,,2,0,0,1,0,0,0,1,1,
135,Stamford,,Wilton,2010-11,,3,0,0,1,0,2,,0,0,0,0,0,0,0,0,0,
135,Stamford,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
135,Stamford,,Woodstock,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
990,State Agency,,Bethlehem,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
990,State Agency,,Bridgeport,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,
990,State Agency,,Cromwell,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,1,1,2,0,
990,State Agency,,Hamden,2010-11,,7,0,0,0,0,1,,0,0,1,0,1,0,1,2,1,
990,State Agency,,Hartford,2010-11,,3,0,0,0,0,1,,0,0,0,0,0,0,0,1,1,
990,State Agency,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
990,State Agency,,Manchester,2010-11,,28,0,0,0,0,0,,0,0,1,2,2,7,1,7,8,
990,State Agency,,Mansfield,2010-11,,3,0,0,1,0,0,,0,0,1,0,1,0,0,0,0,
990,State Agency,,New Britain,2010-11,,7,0,0,0,1,1,,0,0,3,0,1,1,0,0,0,
990,State Agency,,Thompson,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,
990,State Agency,,West Hartford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
136,Sterling,,Baltic,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
136,Sterling,,Danielson,2010-11,,8,2,0,2,2,0,,1,0,0,1,0,0,0,0,0,
136,Sterling,,North Stonington,2010-11,,3,0,1,0,1,0,,0,0,0,0,0,0,0,0,1,
136,Sterling,,Stonington,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
136,Sterling,,Thompson,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
136,Sterling,,Uncasville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
137,Stonington,,Brooklyn,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,1,2,0,0,
137,Stonington,,Cromwell,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
137,Stonington,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
137,Stonington,,Groton,2010-11,,6,0,0,0,1,1,,0,0,1,0,1,1,0,1,0,
137,Stonington,,Kent,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
137,Stonington,,Lakeville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
137,Stonington,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
137,Stonington,,New London,2010-11,,54,8,1,0,0,0,,0,0,0,2,0,16,12,9,6,
137,Stonington,,North Stonington,2010-11,,13,3,0,0,1,1,,0,1,1,3,0,1,0,1,1,
137,Stonington,,Norwich,2010-11,,2,0,1,0,0,0,,0,0,1,0,0,0,0,0,0,
137,Stonington,,Pawcatuck,2010-11,,82,0,10,13,8,13,,2,5,16,10,5,0,0,0,0,
137,Stonington,,Pomfret,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,0,1,2,1,
137,Stonington,,Quaker Hill,2010-11,,6,0,0,0,0,0,,0,1,0,0,1,3,0,1,0,
137,Stonington,,Stonington,2010-11,,88,10,9,7,5,5,,6,14,10,9,8,5,0,0,0,
137,Stonington,,Uncasville,2010-11,,35,0,0,0,0,0,,0,0,4,3,0,5,13,5,5,
137,Stonington,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
137,Stonington,,West Hartford,2010-11,,2,0,0,0,0,0,,0,0,1,0,0,0,0,0,1,
137,Stonington,,Windsor,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,0,0,2,1,
138,Stratford,,Bloomfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
138,Stratford,,Bridgeport,2010-11,,40,0,0,5,5,6,,4,2,1,4,5,2,4,1,1,
138,Stratford,,Cromwell,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,0,1,0,0,
138,Stratford,,Deep River,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
138,Stratford,,Easton,2010-11,,4,1,1,0,0,0,,0,0,1,0,0,0,0,1,0,
138,Stratford,,Fairfield,2010-11,,69,1,1,2,2,1,,2,1,1,2,1,18,9,16,12,
138,Stratford,,Greens Farms,2010-11,,11,0,0,0,0,0,,0,1,0,1,3,2,2,1,1,
138,Stratford,,Greenwich,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,0,2,0,0,
138,Stratford,,Hamden,2010-11,,5,0,0,0,0,0,,0,0,0,0,0,1,2,1,1,
138,Stratford,,Kent,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
138,Stratford,,Milford,2010-11,,39,0,0,1,0,2,,4,2,1,0,2,10,7,6,4,
138,Stratford,,Monroe,2010-11,,4,0,1,1,0,1,,0,0,1,0,0,0,0,0,0,
138,Stratford,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
138,Stratford,,New Canaan,2010-11,,2,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,
138,Stratford,,New Haven,2010-11,,11,0,0,0,0,0,,0,0,1,3,1,2,2,1,1,
138,Stratford,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
138,Stratford,,Norwalk,2010-11,,6,0,0,0,1,0,,1,1,0,2,1,0,0,0,0,
138,Stratford,,Orange,2010-11,,7,1,0,0,1,0,,0,2,1,1,0,0,1,0,0,
138,Stratford,,Plainville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
138,Stratford,,Ridgefield,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
138,Stratford,,Salisbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
138,Stratford,,Shelton,2010-11,,7,1,1,1,1,0,,0,1,0,1,1,0,0,0,0,
138,Stratford,,Stratford,2010-11,,460,62,35,37,40,52,,39,46,56,55,38,0,0,0,0,
138,Stratford,,Terryville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
138,Stratford,,Trumball,2010-11,,181,4,2,6,2,3,,4,10,7,4,3,33,23,34,46,
138,Stratford,,Trumbull,2010-11,,43,2,5,2,4,2,,5,1,5,3,1,6,1,5,1,
138,Stratford,,Wallingford,2010-11,,2,0,0,0,0,0,,0,0,0,1,0,0,0,1,0,
138,Stratford,,West Hartford,2010-11,,7,2,1,0,0,0,,0,0,0,0,1,1,1,0,1,
138,Stratford,,West Haven,2010-11,,4,1,0,0,0,1,,1,0,0,0,0,0,0,0,1,
138,Stratford,,Westport       ,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
138,Stratford,,Wilton,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
139,Suffield,,Avon,2010-11,,6,0,2,0,1,0,,0,0,0,1,0,2,0,0,0,
139,Suffield,,Bloomfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
139,Suffield,,Enfield,2010-11,,39,6,5,7,3,3,,6,4,2,0,3,0,0,0,0,
139,Suffield,,Farmington,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
139,Suffield,,Hartford,2010-11,,5,0,0,0,0,0,,0,0,0,0,1,0,1,3,0,
139,Suffield,,Manchester,2010-11,,3,0,0,0,0,0,,1,0,0,0,0,1,1,0,0,
139,Suffield,,Simsbury,2010-11,,9,0,0,1,0,0,,1,0,0,0,0,1,1,3,2,
139,Suffield,,Somersville,2010-11,,2,1,0,0,1,0,,0,0,0,0,0,0,0,0,0,
139,Suffield,,Suffield,2010-11,,47,0,0,0,0,0,,0,0,0,0,0,14,11,14,8,
139,Suffield,,Wallingford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
139,Suffield,,West Hartford,2010-11,,17,0,0,1,0,1,,0,0,1,0,0,6,4,2,2,
139,Suffield,,Windsor,2010-11,,9,0,0,0,0,1,,0,0,1,0,0,2,1,3,1,
139,Suffield,,"Windsor, CT",2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
140,Thomaston,,Avon,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,2,0,0,0,
140,Thomaston,,Bristol,2010-11,,13,0,0,0,2,1,,0,0,2,1,2,2,1,1,1,
140,Thomaston,,Hamden,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
140,Thomaston,,Kent,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,
140,Thomaston,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
140,Thomaston,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
140,Thomaston,,New Haven,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
140,Thomaston,,New Milford,2010-11,,2,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,
140,Thomaston,,New Preston,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
140,Thomaston,,Northfield,2010-11,,8,4,0,0,0,0,,2,0,2,0,0,0,0,0,0,
140,Thomaston,,Oakville,2010-11,,4,2,1,0,0,0,,0,0,0,1,0,0,0,0,0,
140,Thomaston,,Plainville,2010-11,,3,0,0,0,0,0,,0,0,0,1,0,0,0,0,2,
140,Thomaston,,Terryville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
140,Thomaston,,Torrington,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
140,Thomaston,,Trumball,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
140,Thomaston,,Waterbury,2010-11,,47,2,0,0,0,0,,1,3,2,2,5,6,7,10,9,
140,Thomaston,,Watertown,2010-11,,21,0,1,2,1,1,,5,1,3,1,3,0,2,0,1,
140,Thomaston,,West Hartford,2010-11,,4,0,0,0,0,0,,0,1,0,0,0,0,0,2,1,
141,Thompson,,East Killingly,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
141,Thompson,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
141,Thompson,,North Grosvenordale,2010-11,,72,14,11,6,4,7,,3,13,6,7,1,0,0,0,0,
141,Thompson,,Pomfret,2010-11,,21,0,0,0,0,0,,1,3,1,0,1,7,1,2,5,
141,Thompson,,Thompson,2010-11,,29,0,0,0,0,0,,0,0,0,0,0,8,6,9,6,
141,Thompson,,Uncasville,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,
141,Thompson,,Waterford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
142,Tolland,,Baltic,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
142,Tolland,,Brooklyn,2010-11,,3,0,0,0,0,0,,0,1,0,0,1,1,0,0,0,
142,Tolland,,Danielson,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
142,Tolland,,Hartford,2010-11,,10,0,0,1,0,0,,0,0,6,0,0,0,1,0,2,
142,Tolland,,Manchester,2010-11,,44,0,0,0,1,3,,2,2,3,2,2,9,8,6,6,
142,Tolland,,Mansfield,2010-11,,6,3,0,0,1,0,,1,1,0,0,0,0,0,0,0,
142,Tolland,,Pomfret,2010-11,,3,0,0,0,0,0,,0,0,0,0,1,0,1,1,0,
142,Tolland,,Rockville,2010-11,,10,1,1,0,2,0,,1,0,1,2,2,0,0,0,0,
142,Tolland,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
142,Tolland,,Stafford Springs,2010-11,,6,1,0,0,0,0,,1,1,1,1,1,0,0,0,0,
142,Tolland,,Washington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
142,Tolland,,West Hartford,2010-11,,9,0,0,0,0,1,,0,1,1,1,0,2,0,0,3,
142,Tolland,,Windsor,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,1,0,2,1,
143,Torrington,,Avon,2010-11,,2,0,0,0,1,0,,0,0,1,0,0,0,0,0,0,
143,Torrington,,Bristol,2010-11,,13,0,0,0,0,0,,1,0,0,0,1,1,3,2,5,
143,Torrington,,Cheshire,2010-11,,4,0,0,0,0,0,,0,0,0,0,0,0,3,0,1,
143,Torrington,,Farmington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
143,Torrington,,Forestville,2010-11,,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,
143,Torrington,,Hartford,2010-11,,2,0,0,0,0,0,,1,1,0,0,0,0,0,0,0,
143,Torrington,,Kent,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
143,Torrington,,Lakeville,2010-11,,3,0,0,1,0,0,,0,0,1,0,0,0,1,0,0,
143,Torrington,,Litchfield,2010-11,,21,0,0,0,0,0,,0,0,0,0,0,5,5,2,9,
143,Torrington,,Mansfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
143,Torrington,,Milford,2010-11,,3,0,0,0,0,1,,0,0,1,0,0,1,0,0,0,
143,Torrington,,New Britain,2010-11,,7,0,0,0,0,0,,0,0,0,0,2,0,1,2,2,
143,Torrington,,New Hartford,2010-11,,6,0,1,1,0,0,,1,1,1,0,1,0,0,0,0,
143,Torrington,,New Milford,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
143,Torrington,,New Preston,2010-11,,3,0,0,1,0,0,,1,0,0,0,1,0,0,0,0,
143,Torrington,,Northfield,2010-11,,7,4,0,0,0,1,,0,1,1,0,0,0,0,0,0,
143,Torrington,,Oakville,2010-11,,1,0,1,0,0,0,,0,0,0,0,0,0,0,0,0,
143,Torrington,,Orange,2010-11,,1,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,
143,Torrington,,Plainville,2010-11,,16,0,0,0,0,0,,4,4,0,1,2,2,2,1,0,
143,Torrington,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
143,Torrington,,Putnam,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
143,Torrington,,Simsbury,2010-11,,3,1,0,0,0,0,,0,0,1,0,0,0,0,1,0,
143,Torrington,,Suffield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
143,Torrington,,Terryville,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,
143,Torrington,,Thompson,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
143,Torrington,,Torrington,2010-11,,197,28,25,19,15,14,,22,24,16,14,8,2,4,2,4,
143,Torrington,,Washington,2010-11,,5,0,0,1,0,0,,1,1,1,0,1,0,0,0,0,
143,Torrington,,Waterbury,2010-11,,17,1,2,0,0,0,,1,0,0,0,1,4,3,4,1,
143,Torrington,,Watertown,2010-11,,2,1,0,0,0,1,,0,0,0,0,0,0,0,0,0,
143,Torrington,,West Hartford,2010-11,,13,0,0,1,1,0,,1,1,3,1,1,0,1,0,3,
143,Torrington,,West Simsbury,2010-11,,8,0,0,1,0,0,,0,1,1,0,1,1,1,1,1,
143,Torrington,,Wethersfield,2010-11,,9,0,0,0,0,2,,0,1,1,1,3,1,0,0,0,
143,Torrington,,Windsor,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
143,Torrington,,Winsted,2010-11,,36,3,5,6,3,3,,4,6,1,5,0,0,0,0,0,
144,Trumbull,,Bridgeport,2010-11,,6,1,1,0,0,0,,0,0,0,1,0,2,0,0,1,
144,Trumbull,,Cheshire,2010-11,,4,0,0,0,0,1,,0,0,0,0,0,1,1,1,0,
144,Trumbull,,Easton,2010-11,,13,1,0,3,2,0,,2,3,0,1,0,0,1,0,0,
144,Trumbull,,Fairfield,2010-11,,112,3,1,1,0,2,,3,0,3,1,1,22,32,21,22,
144,Trumbull,,Greens Farms,2010-11,,9,0,0,0,0,0,,0,0,2,1,2,2,1,0,1,
144,Trumbull,,Greenwich,2010-11,,2,1,0,0,0,0,,0,0,1,0,0,0,0,0,0,
144,Trumbull,,Hamden,2010-11,,13,0,0,0,0,0,,0,0,1,2,1,5,1,1,2,
144,Trumbull,,Kent,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
144,Trumbull,,Lakeville,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
144,Trumbull,,Milford,2010-11,,38,0,0,0,0,1,,0,0,0,0,2,11,6,10,8,
144,Trumbull,,Monroe,2010-11,,2,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,
144,Trumbull,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
144,Trumbull,,New Canaan,2010-11,,4,0,0,1,0,1,,0,0,0,0,0,1,1,0,0,
144,Trumbull,,New Haven,2010-11,,22,0,0,0,0,0,,0,0,0,1,2,4,7,5,3,
144,Trumbull,,Newtown,2010-11,,13,3,0,2,1,2,,0,1,0,2,2,0,0,0,0,
144,Trumbull,,Norwalk,2010-11,,4,0,1,0,0,0,,0,0,0,0,0,0,1,1,1,
144,Trumbull,,Orange,2010-11,,4,0,0,0,0,0,,1,1,1,0,1,0,0,0,0,
144,Trumbull,,Pomfret,2010-11,,1,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,
144,Trumbull,,Salisbury,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
144,Trumbull,,Shelton,2010-11,,3,1,0,0,0,0,,0,0,1,0,1,0,0,0,0,
144,Trumbull,,Simsbury,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
144,Trumbull,,Stamford,2010-11,,3,1,1,0,0,0,,0,0,1,0,0,0,0,0,0,
144,Trumbull,,Stratford,2010-11,,4,0,1,0,1,1,,0,0,0,1,0,0,0,0,0,
144,Trumbull,,Trumball,2010-11,,373,73,17,16,10,20,,17,23,21,22,22,34,32,35,31,
144,Trumbull,,Trumbull,2010-11,,100,0,8,10,11,12,,9,10,2,9,2,5,10,4,8,
144,Trumbull,,Washington,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
144,Trumbull,,Watertown,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
144,Trumbull,,Westport       ,2010-11,,2,2,0,0,0,0,,0,0,0,0,0,0,0,0,0,
144,Trumbull,,Woodbridge,2010-11,,7,0,0,0,1,0,,0,0,2,2,2,0,0,0,0,
145,Union,,Litchfield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,
145,Union,,Manchester,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
145,Union,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,
145,Union,,Pomfret,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,
145,Union,,Stafford Springs,2010-11,,4,3,0,1,0,0,,0,0,0,0,0,0,0,0,0,
146,Vernon,,Avon,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
146,Vernon,,Brooklyn,2010-11,,2,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,
146,Vernon,,Deep River,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,
146,Vernon,,East Hartford,2010-11,,5,0,0,0,0,1,,1,0,1,0,0,1,0,0,1,
146,Vernon,,Hartford,2010-11,,4,1,0,0,0,0,,0,0,2,0,0,1,0,0,0,
146,Vernon,,Manchester,2010-11,,110,5,4,8,11,3,,4,7,1,9,6,18,10,16,8,
146,Vernon,,Middletown,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,
146,Vernon,,New Britain,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,
146,Vernon,,Newington,2010-11,,2,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,
146,Vernon,,Rockville,2010-11,,71,17,11,7,11,7,,5,4,4,3,2,0,0,0,0,
146,Vernon,,Suffield,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
146,Vernon,,West Hartford,2010-11,,4,0,1,0,0,0,,0,1,0,0,0,0,0,0,2,
146,Vernon,,West Simsbury,2010-11,,2,0,0,0,0,0,,0,0,0,0,1,0,0,1,0,
146,Vernon,,Wethersfield,2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
146,Vernon,,Windsor,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,
146,Vernon,,"Windsor, CT",2010-11,,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,0,
146,Vernon,,Woodstock,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
147,Voluntown,,Baltic,2010-11,,2,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,
147,Voluntown,,Danielson,2010-11,,1,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,
147,Voluntown,,Groton,2010-11,,2,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,
147,Voluntown,,North Stonington,2010-11,,2,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,
147,Voluntown,,Norwich,2010-11,,2,0,0,0,0,0,,0,1,0,1,0,0,0,0,0,
147,Voluntown,,Stonington,2010-11,,1,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,
147,Voluntown,,Taftville,2010-11,,2,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,
147,Voluntown,,Uncasville,2010-11,,3,0,0,0,0,0,,0,0,0,0,0,2,1,0,0,
148,Wallingford,,Bridgeport,2010-11,,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
148,Wallingford,,Cheshire,2010-11,,50,5,2,2,7,3,,6,6,6,4,4,0,3,1,1,
148,Wallingford,,Farmington,2010-11,,2,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,
148,Wallingford,,Hamden,2010-11,,92,4,3,0,4,5,,3,5,4,4,3,11,15,13,18,
148,Wallingford,,Kensington,2010-11,,1,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,
